"","Family","Pop","Tree","State","Region","Date","lat","lon","Elevation","BudSet2019_Plasticity","BudSet2020_Plasticity","BudBreak2020_Plasticity","growth2019_Plasticity","growth2020_Plasticity"
"15","APP_05","APP",5,"VT","C",9272017,44.21034,-72.93051,733,0.0551384375824072,0.152459236509958,-0.258508763745414,0.0626596376634414,0.0392150229880836
"16","APP_06","APP",6,"VT","C",9272017,44.21235,-72.93502,658,0.0637121895886863,0.110698456279623,-0.164063350970362,0.0878838658579797,0.138623626604257
"17","ASC_01","ASC",1,"VT","C",10162017,43.43787,-72.45218,883,0.0504347891431501,0.136022032933788,-0.227006250047088,-0.309588572559151,0.382849378308215
"18","ASC_02","ASC",2,"VT","C",10162017,43.43983,-72.45328,847,0.0654812311731507,0.11555761149579,-0.211502841535098,-0.0581297618749958,0.314328539273734
"19","ASC_03","ASC",3,"VT","C",10162017,43.44192,-72.45589,861,0.0576771245495352,0.127976992789351,-0.208195439830056,-0.0571635320153751,0.137974869575768
"20","ASC_04","ASC",4,"VT","C",10162017,43.4426,-72.45713,870,0.0926775691932176,0.111541369028166,-0.204921872229714,0.0211351091528184,0.328631395108232
"21","ASC_05","ASC",5,"VT","C",10162017,43.44376,-72.45867,879,0.117035796963516,0.131041830562696,-0.257526185706111,0.178538248972612,0.301771137864738
"22","ASC_06","ASC",6,"VT","C",10162017,43.44379,-72.45434,967,0.0237763859238004,0.141182721085379,-0.160542098598015,0.0124454879850756,0.119796481083216
"23","B_02","B",2,"VT","C",2192016,44.10929,-73.0714,311,-0.00779655786633876,0.121376123726375,-0.276247694525314,-0.185947487632536,-0.0556090134800965
"24","B_03","B",3,"VT","C",2192016,44.10897,-73.0712,325,0.0882337636535104,0.12687369055654,-0.254669646994407,0.000662076980425349,0.22967270667083
"25","B_04","B",4,"VT","C",2192016,44.10908,-73.0713,328,0.00969564860236671,0.136581548996954,-0.239244184983663,-0.18423661107273,0.232418454044461
"26","B_05","B",5,"VT","C",2192016,44.10836,-73.0715,310,-0.00308115438990763,0.127426313234063,-0.207142810289642,0.074441784983433,0.227217640831272
"27","B_06","B",6,"VT","C",2192016,44.10889,-73.0714,321,0.0549255398921178,0.120458478465314,-0.22644498826754,-0.079815265653316,0.340249745344481
"28","BAL_01","BAL",1,"NY","C",8302017,44.1528,-73.64591,570,0.0399330503949817,0.11807708946608,-0.21295809284068,0.10505680249105,0.00243090119941914
"29","BAL_02","BAL",2,"NY","C",8302017,44.1517,-73.65127,620,0.042633651204014,0.110152555617695,-0.22776582923733,-0.0658064095642586,0.256869511960954
"30","BAL_03","BAL",3,"NY","C",8302017,44.15337,-73.65371,650,0.107097546079912,0.120591648664826,-0.21324815125279,-0.0610810282442142,0.113336746648626
"31","BAL_04","BAL",4,"NY","C",8302017,44.15409,-73.65688,670,0.0674626413622708,0.116290111371461,-0.241013724448439,-0.24875736143345,0.0718195189741116
"32","BAL_05","BAL",5,"NY","C",8302017,44.15415,-73.65799,698,0.060324643628709,0.124974322284707,-0.174549458092406,0.065610970312188,0.0132050920918788
"33","BAL_10","BAL",10,"NY","C",8302017,44.16008,-73.66681,918,0.103233031478394,0.122857413508405,-0.220575279916264,0.0866080991666141,0.23853073568196
"34","BBE_01","BBE",1,"NH","C",10132017,43.83596,-71.55484,365,0.122662224374975,0.119097998814323,-0.214973404912678,0.220083582145488,0.152836249691079
"35","BBE_02","BBE",2,"NH","C",10132017,43.83457,-71.54906,368,0.0917023815608105,0.141352973608494,-0.266942956296393,0.0752817801213384,0.294381818461799
"36","BBE_03","BBE",3,"NH","C",10142017,43.83484,-71.53966,373,0.0956622552042653,0.121413344439675,-0.231799295665196,-0.127715092378091,0.18407193442476
"37","BBE_04","BBE",4,"NH","C",10142017,43.83367,-71.53963,383,0.0639550505832245,0.111568441003848,-0.27400832745242,0.0304119752707205,0.132877128619127
"38","BBE_05","BBE",5,"NH","C",10142017,43.83176,-71.54305,374,0.115310512953333,0.11043286957252,-0.224370414496451,0.282885557321022,0.226438169304159
"39","BER_01","BER",1,"ME","C",11262017,44.69079,-70.37595,481,0.113738960986423,0.10738308474387,-0.230784713915888,0.198712703596902,0.185467961070478
"40","BER_02","BER",2,"ME","C",11262017,44.69043,-70.37637,487,0.137126811084165,0.110879599508374,-0.190017224518643,0.293862644264539,0.249541085647183
"41","BER_03","BER",3,"ME","C",11262017,44.68987,-70.37686,482,0.112047512860893,0.124516730336717,-0.229177965523438,0.144299750780204,0.0453995174636812
"42","BER_04","BER",4,"ME","C",11262017,44.68953,-70.37609,487,0.119741702877253,0.145716907289913,-0.223243993547711,0.210935378904324,0.0453578324720545
"43","BER_05","BER",5,"ME","C",11262017,44.68899,-70.37624,492,0.0875868210342758,0.126838002540928,-0.174912032345918,0.174575358922562,0.180224983275718
"44","BER_06","BER",6,"ME","C",11262017,44.68834,-70.37627,496,0.0383690106119637,0.101715374668937,-0.238799332377206,-0.161679527916814,0.077158389048065
"45","BFA_01","BFA",1,"WV","E",9282017,38.4766,-79.7229,1348,0.106191145428677,0.114175219040892,-0.21687718262577,0.138391095896486,0.0586548586951141
"46","BFA_02","BFA",2,"WV","E",9282017,38.47666,-79.71849,1325,0.0872682249612828,0.119442407273964,-0.234947580909037,-0.00386861059895187,0.149703942175352
"47","BFA_03","BFA",3,"WV","E",9282017,38.47696,-79.71696,1336,0.0956837074155665,0.137563315555616,-0.204868939839156,0.244738100906478,0.240141326771172
"48","BFA_04","BFA",4,"WV","E",9282017,38.47797,-79.7165,1333,0.15598326725963,0.0919446691130012,-0.20681616963441,0.229415840797188,-0.0724626318415158
"49","BFA_05","BFA",5,"WV","E",9282017,38.47892,-79.71738,1328,0.0876020571348137,0.130110126886477,-0.258262327344669,0.000508061878282411,0.0486561037279612
"50","BLA_01","BLA",1,"PA","M",9132017,41.11477,-75.59536,475,0.063790218305555,0.127986433232247,-0.193496679494001,-0.157484390611114,0.101796679768936
"51","BLA_02","BLA",2,"PA","M",9132017,41.11296,-75.59274,499,0.0895342044454388,0.111391328995931,-0.202075914683058,0.157153061800944,-0.0465422565273774
"52","BLA_03","BLA",3,"PA","M",9132017,41.11094,-75.58869,513,0.111506178631231,0.101459624592414,-0.231391391431989,0.100864079649339,-0.244112369145882
"53","BLA_04","BLA",4,"PA","M",9132017,41.11113,-75.58817,513,0.0785081289042976,0.113764607545919,-0.175677975892845,0.274903006945075,0.197482299610965
"54","BLA_05","BLA",5,"PA","M",9132017,41.11547,-75.59589,510,0.187894793202675,0.110863742188024,-0.156445042751432,0.397619113301924,-0.147223480910497
"55","BRA_01","BRA",1,"PA","M",9132017,41.15817,-75.53619,520,0.0831025095377697,0.136170233889641,-0.202075938157367,0.00434090361712291,0.0944395357056161
"56","BRA_02","BRA",2,"PA","M",9132017,41.15854,-75.53651,531,0.0467476958263465,0.119979371863991,-0.180793967932818,0.184856470324633,0.211019101082221
"57","BRA_03","BRA",3,"PA","M",9132017,41.16102,-75.53809,528,0.0928280003587995,0.116602317795878,-0.203489200724842,0.0986373767226104,-0.192632622191599
"58","BRA_04","BRA",4,"PA","M",9132017,41.16406,-75.54375,531,0.0904492612317689,0.106465086701719,-0.255785150045915,0.176801327036242,-0.0206511376101771
"59","BRA_05","BRA",5,"PA","M",9132017,41.15577,-75.52876,539,0.101834100475307,0.148254252677516,-0.202222053059277,0.374046017683078,0.153273463623558
"60","BRB_01","BRB",1,"WV","E",10022017,39.11781,-79.58277,988,0.112924000459837,0.113213623045891,-0.250603646766236,0.1623283526008,0.0836095113646317
"61","BRB_02","BRB",2,"WV","E",10022017,39.11853,-79.58482,985,0.0885774826716887,0.11471842833644,-0.242870929504616,0.139016806814096,0.292327416933577
"62","BRB_03","BRB",3,"WV","E",10022017,39.11863,-79.58606,983,0.0360432605468511,0.100149123147103,-0.220417942938884,-0.0935640484397219,-0.0282294808581499
"63","BRB_04","BRB",4,"WV","E",10022017,39.11602,-79.58139,986,0.104875591529548,0.13878143087,-0.22227382846587,0.197631665091656,0.196592628809132
"64","BRU_02","BRU",2,"PA","M",9112017,41.35133,-75.17426,539,0.0179128453494957,0.126092189798442,-0.213359745474433,-0.493056033727009,0.0978674538691412
"65","BRU_03","BRU",3,"PA","M",9112017,41.34784,-75.20009,551,0.13952713959411,0.130038433911202,-0.203677773635871,0.265701675813846,0.386596185392023
"66","BRU_04","BRU",4,"PA","M",9112017,41.3456,-75.20216,559,0.0948745293791987,0.131477219328354,-0.237375735503143,0.254946889470521,0.0479394595661919
"67","BRU_05","BRU",5,"PA","M",9152017,41.34357,-75.20504,570,0.132625706712292,0.149752409439459,-0.183623089953547,0.114734855602779,0.146611641398954
"68","BRU_06","BRU",6,"PA","M",9152017,41.34406,-75.20509,570,0.101307893532197,0.147421807454697,-0.247307782780024,-0.0715243962109455,0.171910107563116
"69","CAM_01","CAM",1,"VT","C",10112017,44.30394,-72.91039,538,0.131754089956562,0.128278263264845,-0.229065432295955,0.118735394155313,0.0742950702880003
"70","CAM_02","CAM",2,"VT","C",10112017,44.31687,-72.90208,808,0.0477195722932147,0.122752902854839,-0.180294488519923,0.148488656439537,-0.0184479612104814
"71","CAM_03","CAM",3,"VT","C",10112017,44.32212,-72.88999,1102,0.0177571673084315,0.140079843133982,-0.213309492153574,-0.0576571093472891,0.224762841013897
"72","CAM_04","CAM",4,"VT","C",10112017,44.3215,-72.89375,999,0.0220038322615555,0.125943281452815,-0.251941383932018,-0.119991874353088,0.167411415159315
"73","CAM_05","CAM",5,"VT","C",10112017,44.32146,-72.89611,927,0.0763824143520448,0.116615253599084,-0.200472751862751,0.295410361465821,0.298057901168096
"74","CAM_06","CAM",6,"VT","C",10112017,44.32074,-72.89718,909,0.13881505327879,0.139056086071759,-0.243649078365816,0.282177799012234,0.276636048533583
"75","CR_03","CR",3,"NC","E",9002016,35.748862,-82.272246,1819,0.0933125746137274,0.131680825945719,-0.239678146286586,0.273821163948876,0.282297726190122
"76","CR_04","CR",4,"NC","E",9002016,35.750184,-82.270068,1811,0.0775546765337828,0.129994225231799,-0.220973166843246,0.0944076583574252,0.163777867073503
"77","CR_05","CR",5,"NC","E",9002016,35.75331,-82.270147,1792,0.088863830899393,0.123106953333452,-0.245962900236149,0.0806905121684138,0.181439044686916
"78","CR_06","CR",6,"NC","E",9002016,35.755691,-82.269877,1776,0.0994786336749199,0.118328886069956,-0.276039135691523,-0.169986916649234,0.305889647971033
"79","CR_07","CR",7,"NC","E",9002016,35.758106,-82.267885,1763,0.0818661773916332,0.100107832085071,-0.24227129530454,0.0918582063151532,0.252831860854915
"80","CRA_01","CRA",1,"WV","E",9272017,38.1888,-80.27092,1072,0.132759218000131,0.0958041276992153,-0.236395608730254,0.199098721441812,0.0428331109010799
"81","CRA_02","CRA",2,"WV","E",9272017,38.19923,-80.27311,1026,0.0315047632391528,0.112181697228471,-0.223859002142463,-0.119019527184343,-0.0723880404172164
"82","CRA_03","CRA",3,"WV","E",9272017,38.19989,-80.27286,1023,0.10942644885071,0.112246693472292,-0.298323012312427,-0.0375935510882639,-0.0674322755542902
"83","CRA_04","CRA",4,"WV","E",9272017,38.20064,-80.27233,1023,0.0816126842510935,0.118883075846615,-0.230448108313955,0.163499434044218,-0.0504298115113081
"84","CRA_05","CRA",5,"WV","E",9272017,38.20126,-80.27228,1021,0.0935729562193038,0.128145020218249,-0.247723240128677,-0.0054193440748968,0.0331914010262302
"85","CRA_06","CRA",6,"WV","E",9272017,38.19853,-80.27083,1026,0.146005260347651,0.130172008463703,-0.230560495111043,0.155733531184229,-0.0225261427211602
"86","CRR_01","CRR",1,"PA","M",9122017,41.37048,-76.26347,674,0.0867814575554184,0.125327584792228,-0.20390090029082,0.0636613001585848,0.0533397955347437
"87","CRR_02","CRR",2,"PA","M",9122017,41.37093,-76.26328,668,0.126402635094032,0.133584586317652,-0.215205295985495,0.0744710869867883,0.0477821630170361
"88","DG_04","DG",4,"NC","E",9002016,35.78115,-82.2597,1955,0.0601687642437473,0.107548613680724,-0.234576202410785,-0.335213477564314,0.158095854464054
"89","DG_05","DG",5,"NC","E",9002016,35.78197,-82.25905,1915,0.0554731043918289,0.115555731304701,-0.255656352668996,-0.222782468997866,0.151065025475748
"90","DG_06","DG",6,"NC","E",9002016,35.78233,-82.25908,1908,0.0960067212455198,0.111252967052336,-0.263291706119596,0.0528968972471794,0.0936653616270788
"91","DG_08","DG",8,"NC","E",9002016,35.78377,-82.25858,1897,0.087885599871762,0.12509075853453,-0.228567287480985,0.20882646899675,0.168013391476009
"92","DG_10","DG",10,"NC","E",9002016,35.786327,-82.25755,1922,0.0928117767787589,0.0922637533803012,-0.222175876521683,0.2482380561498,0.209628108989462
"93","EQU_01","EQU",1,"VT","C",9212017,43.13636,-73.13577,608,0.0997928178876004,0.0998834271810323,-0.195333186313969,0.105692029468292,0.0853084621506182
"94","EQU_02","EQU",2,"VT","C",9212017,43.14051,-73.14051,701,0.0727372058229934,0.145390004311305,-0.185003968631975,0.122824769705315,0.0724524567325254
"95","EQU_03","EQU",3,"VT","C",9212017,43.14039,-73.13477,744,0.116110327008933,0.116929400360133,-0.24699249689009,0.194989067375343,0.151882002479975
"96","EQU_04","EQU",4,"VT","C",9212017,43.15425,-73.12742,975,0.0780293693946006,0.101911999215129,-0.208515417777382,0.0401101138342571,0.0175899800348195
"97","EQU_05","EQU",5,"VT","C",9212017,43.15975,-73.1255,1023,0.0586746414383811,0.124664909273854,-0.202105797313227,-0.046491274235164,0.236073305338096
"98","EQU_06","EQU",6,"VT","C",9212017,43.1619,-73.12386,1063,0.0781791025568118,0.122680565252985,-0.281242988516078,-0.0205609001186326,0.332275658982169
"99","ESC_01","ESC",1,"NY","C",9052017,42.19985,-74.03118,678,0.074346580833738,0.0994918511099904,-0.19452831218723,0.177677333108709,0.0689810228610291
"100","ESC_02","ESC",2,"NY","C",9052017,42.20077,-74.03092,685,0.0835141909079042,0.118269726753084,-0.228653401890061,-0.0338071083995331,0.0658537762576568
"101","ESC_03","ESC",3,"NY","C",9052017,42.20205,-74.02971,694,0.0672966134423054,0.133369545410461,-0.191283604211278,-0.226779351087712,0.411768487287405
"102","ESC_04","ESC",4,"NY","C",9052017,42.20549,-74.03112,730,0.0646044149632919,0.117921955157714,-0.170915104363196,0.105459640691125,0.0315630981643593
"103","ESC_05","ESC",5,"NY","C",9052017,42.21354,-74.03379,792,0.131004946458428,0.146816386189672,-0.209001054243718,0.115344746349355,0.33238978982222
"104","ESC_06","ESC",6,"NY","C",9052017,42.21471,-74.03587,829,0.0560597306460181,0.106490882392666,-0.178910534580953,0.231393445929093,0.183748407834901
"105","G13_01","G13",1,"PA","M",9122017,41.41342,-76.29673,641,0.104138185093277,0.139712317569352,-0.211595788746244,0.27291228304456,0.258294249568057
"106","G13_02","G13",2,"PA","M",9122017,41.41315,-76.29758,639,0.128012348005882,0.136247007798119,-0.2177634150505,0.277929856093064,0.242886179989175
"107","G13_03","G13",3,"PA","M",9122017,41.41275,-76.29931,634,0.0868104040095098,0.130963458703388,-0.232919917231774,0.0851693027104197,0.130708106935683
"108","G13_04","G13",4,"PA","M",9122017,41.41232,-76.29998,637,0.134794391590732,0.122805824798119,-0.184231913224916,0.284553584930002,-0.0696999846967031
"109","G13_05","G13",5,"PA","M",9122017,41.41286,-76.2958,640,0.111244476915192,0.141902774134998,-0.244643042660901,0.0640816793472103,0.0256386613178478
"110","G18_01","G18",1,"PA","M",9132017,41.09564,-75.4884,538,0.0454265727517861,0.105426897445612,-0.232402212524136,-0.0211372910012516,-0.0365894437488593
"111","G18_02","G18",2,"PA","M",9132017,41.09326,-75.49049,552,0.0682494540938634,0.135558850044911,-0.259030383745368,0.154312157588201,0.243291898962324
"112","G18_03","G18",3,"PA","M",9132017,41.09363,-75.48915,560,0.0328103072874598,0.145370099833645,-0.24635808266534,0.0760533016606834,0.145632660700499
"113","G57_01","G57",1,"PA","M",9122017,41.38781,-76.25086,644,0.109308162708325,0.120212800603497,-0.257208856108243,-0.0624924202481643,-0.210502547068837
"114","G57_02","G57",2,"PA","M",9122017,41.38786,-76.24996,644,0.0930030877659932,0.144652182279354,-0.237840617696235,0.107970044791915,0.297095697738784
"115","G57_03","G57",3,"PA","M",9122017,41.39196,-76.24501,635,0.0933201739761808,0.12598486753667,-0.129324769280634,0.229054598823494,-0.137917216505864
"116","G57_04","G57",4,"PA","M",9122017,41.38787,-76.25036,655,0.134612276920355,0.146243520437278,-0.189852429270242,0.233586662375923,0.234487332415078
"117","G57_05","G57",5,"PA","M",9122017,41.3885,-76.27803,646,0.085477498141641,0.108925715662691,-0.234752470607135,0.013886046787182,-0.122319184861225
"118","G57_06","G57",6,"PA","M",9122017,41.39518,-76.24475,632,0.11874572734148,0.133850841950501,-0.243003494207611,-0.0374205850177137,0.0450820728204909
"119","G57_07","G57",7,"PA","M",9062017,41.41808,-76.16374,647,0.103883295789137,0.105572976619719,-0.233235925601221,0.249035146246552,-0.347958151235584
"120","G57_08","G57",8,"PA","M",9062017,41.41875,-76.16496,652,0.0454306230708043,0.0847836871215416,-0.197201567244856,0.303974186624659,-0.220154741028454
"121","G57_09","G57",9,"PA","M",9062017,41.41903,-76.16552,652,0.131491693352793,0.121207782290873,-0.26360556343665,0.248468143147439,0.042242111939352
"122","G57_10","G57",10,"PA","M",9062017,41.41903,-76.16604,652,0.135401820033976,0.129221123383338,-0.204660033579618,0.32856016760962,0.0486731315058779
"123","G57_11","G57",11,"PA","M",9062017,41.41982,-76.16662,652,0.118701750929071,0.0932136030932949,-0.190953381998934,0.180969520903895,-0.0146844966407875
"124","GFM_48","GFM",48,"NC","E",NA,36.0898,-81.8383,1425,0.0476800200400766,0.103959133624683,-0.268381897267643,0.101667874695692,0.128886651848905
"125","GFM_49","GFM",49,"NC","E",NA,36.0902,-81.8376,1423,-0.00102375612259317,0.0662211678645095,-0.213067873304936,-0.136041073118747,0.16898968465493
"126","GFM_50","GFM",50,"NC","E",NA,36.0905,-81.8369,1437,0.0323710574763713,0.124139365124783,-0.2579164858474,0.266962171105086,0.240304560688098
"127","GFM_51","GFM",51,"NC","E",NA,36.0911,-81.8365,1444,0.0374508363375093,0.111408957748088,-0.256014817318294,0.196243753429486,0.395818806130059
"128","GFM_55","GFM",55,"NC","E",NA,36.0928,-81.8361,1486,0.0888642455942768,0.133230028130751,-0.200601005033739,0.245356348031016,0.263629034274976
"129","GPA_01","GPA",1,"WV","E",9292017,38.6156,-79.84402,1363,0.062352877595048,0.136231758829412,-0.241085501009775,0.0589974766124691,0.0937440652862035
"130","GPA_02","GPA",2,"WV","E",9292017,38.61929,-79.8956,1339,0.0316588879602471,0.139915421163552,-0.253643265694211,-0.0415975888420386,0.306940020511464
"131","GPA_03","GPA",3,"WV","E",9292017,38.61926,-79.84243,1314,0.108401745766435,0.137076332111837,-0.240232157942198,0.105229641633964,0.122980122705976
"132","GPA_04","GPA",4,"WV","E",9292017,38.59968,-79.85046,1147,0.0735880632896266,0.113861670362557,-0.226214904577563,0.304691530516638,0.138183584835804
"133","GRE_01","GRE",1,"MA","C",9182017,42.6402,-73.17194,929,0.104983446511387,0.131240693098658,-0.26590675391904,-0.145004346561956,0.0639684171872567
"134","GRE_03","GRE",3,"MA","C",9182017,42.63586,-73.16558,1055,0.0801890949579631,0.106003928365215,-0.239320911830151,0.148974947190629,0.109685169998315
"135","GRE_04","GRE",4,"MA","C",9182017,42.63636,-73.16608,1055,0.074662367752822,0.142181755477244,-0.280669094847862,-0.0741614943560803,0.147687352875948
"136","GRE_05","GRE",5,"MA","C",9182017,42.63514,-73.16494,1013,0.0442429837859631,0.136587728657002,-0.236654110609791,0.0194411505524807,0.180443978611826
"137","GRE_06","GRE",6,"MA","C",9182017,42.63069,-73.17808,934,0.0375564700903834,0.121179997690152,-0.260203378399517,-0.0228164771960364,0.249275403889909
"138","GRE_07","GRE",7,"MA","C",9182017,42.63034,-73.18195,888,0.089811103365753,0.113682354897944,-0.272960912648333,0.24134768858292,0.0459292834779532
"139","HR_01","HR",1,"TN","E",9002016,35.5714,-83.17954,1615,0.104617286062716,0.105810386635577,-0.251452224749692,0.124326155283281,0.138339996596752
"140","HR_02","HR",2,"TN","E",9002016,35.5716,-83.17953,1624,0.0564757814482719,0.0676864213991626,-0.266434723077664,0.154677573441957,0.171711730547921
"141","HR_03","HR",3,"TN","E",9002016,35.56898,-83.17448,1627,0.0767087955716752,0.107863504277405,-0.247044342909951,-0.0508462362191321,0.0869854285107359
"142","HR_05","HR",5,"TN","E",9002016,35.57113,-83.1706,1607,0.0800207441654452,0.110882632860867,-0.240162556176847,0.125745806495283,0.0953000551827983
"143","HR_06","HR",6,"TN","E",9002016,35.57026,-83.16939,1605,0.0479990781793325,0.0846090125467475,-0.26149420858637,0.0716199741996184,-0.0181978686707855
"144","HR_07","HR",7,"TN","E",9002016,35.56706,-83.16762,1595,0.0861182971544548,0.0980481641338155,-0.265811219246734,0.333498295752164,0.116575400101658
"145","HR_10","HR",10,"TN","E",9002016,35.61916,-83.20716,1036,0.0512491003530677,0.0878208697688594,-0.208594296335919,-0.0819000767830467,-0.200053491198256
"146","HUN_01","HUN",1,"NY","C",9072017,42.17801,-74.22929,1221,0.104741729949184,0.123544596502892,-0.141076592787734,0.097802940452221,0.329042306200919
"147","HUN_02","HUN",2,"NY","C",9072017,42.17772,-74.2286,1198,0.00982566963139106,0.123062954704841,-0.199935081559093,-0.0922149884666085,0.266757402508585
"148","HUN_03","HUN",3,"NY","C",9072017,42.17778,-74.23087,1219,0.0763563931762992,NA,-0.183873800150084,0.250488290655379,0.411578605181598
"149","HUN_04","HUN",4,"NY","C",9072017,42.17897,-74.2295,1203,0.0784526059691655,0.121114993335953,-0.20936363650335,0.0954887751368138,0.239336152727971
"150","HUN_05","HUN",5,"NY","C",9072017,42.17995,-74.22938,1189,0.0853211291730673,0.142008368348871,-0.205115730295829,-0.0221029951986486,0.257999078610572
"151","HUN_06","HUN",6,"NY","C",9072017,42.19198,-74.23504,1029,0.0955462443259256,0.111882638595381,-0.255950624715342,0.0478490456971269,-0.196850833732411
"152","HUN_07","HUN",7,"NY","C",9072017,42.19412,-74.23513,991,0.10333312744434,0.125465296124715,-0.232563922781314,0.181344494134332,0.039579843862302
"153","IND_01","IND",1,"NY","C",9062017,42.16541,-74.20158,646,0.0635004632155119,0.125894675017024,-0.173751751825623,0.0750780555618507,-0.0327331574570975
"154","IND_02","IND",2,"NY","C",9062017,42.16542,-74.20212,652,0.0814702002982416,0.129981301651137,-0.205514595381729,0.329121119024429,0.301437025062705
"155","IND_03","IND",3,"NY","C",9062017,42.16714,-74.2009,633,0.0988951461608932,0.0991559632259696,-0.23427579108699,0.0576780727073146,0.0359603791776771
"156","IND_04","IND",4,"NY","C",9062017,42.16395,-74.20231,641,0.0620872835072833,0.126486479581347,-0.211594111128777,-0.0453233838752882,-0.190848706958869
"157","IND_05","IND",5,"NY","C",9062017,42.16349,-74.20258,636,0.106570286138857,0.123980036172957,-0.164278110469609,0.0908000256577794,0.105240663861422
"158","IND_06","IND",6,"NY","C",9062017,42.16228,-74.20313,637,0.0725781286741668,0.132929549881158,-0.212427277281167,0.233366998959074,0.258796861960794
"159","JAY_01","JAY",1,"VT","C",10062017,44.92981,-72.52965,900,-0.00695260278198457,0.15387914717549,-0.234223647206775,-0.146984174844019,0.22753382303251
"160","JAY_02","JAY",2,"VT","C",10102017,44.9235,-72.51746,897,0.0468716483819589,0.1436667974524,-0.195414859951872,-0.0812521240498482,0.321554244895756
"161","JAY_03","JAY",3,"VT","C",10102017,44.92305,-72.51562,861,0.0151452480743651,0.114590015929186,-0.200106361996959,-0.12878082095564,0.273063825470765
"162","KAN_02","KAN",2,"NH","C",10222017,44.02552,-71.495,862,0.0997948273248591,0.096347160420134,-0.251888131485793,0.164432961422205,0.144167564075677
"163","KAN_03","KAN",3,"NH","C",10222017,44.02137,-71.47896,785,0.0666667713215849,0.131826164412627,-0.263066008892304,0.0466271606675434,0.387117599116302
"164","KAN_04","KAN",4,"NH","C",10222017,44.02144,-71.47961,787,0.104537314345855,0.121336857057955,-0.216814380529948,0.236936856265581,0.269898637789047
"165","KAN_05","KAN",5,"NH","C",10222017,44.02235,-71.47746,777,0.134240064541795,0.13808732578187,-0.246363700479016,0.24551456003716,0.378813170718984
"166","KAN_06","KAN",6,"NH","C",10222017,44.02168,-71.49196,841,0.0217139646465685,0.132040804313807,-0.245032439949312,0.0606362448860862,0.130298009055071
"167","KIL_01","KIL",1,"VT","C",10212017,43.60633,-72.81543,1171,0.138530067293501,0.126723982985733,-0.215362280794416,0.162497155650492,0.0962197300059147
"168","KIL_02","KIL",2,"VT","C",10212017,43.60703,-72.81634,1170,0.0656685374126862,0.117326710380806,-0.224014914296093,0.151385016982859,0.434330328681822
"169","KIL_03","KIL",3,"VT","C",10212017,43.60837,-72.8176,1145,0.00243843238118188,0.130447595594978,-0.233837441079425,-0.0214063321922922,0.336914173604833
"170","KIL_04","KIL",4,"VT","C",10212017,43.60933,-72.81762,1115,0.147607658715403,0.142814063115815,-0.24720693270561,0.301321174290353,0.143711620512372
"171","KIL_05","KIL",5,"VT","C",10212017,43.61079,-72.81821,1072,0.100357381414736,0.121134131358616,-0.184781191019266,0.205802104772453,0.491430913292914
